Sample.ID,latitude_north,longitude_east,site,crop
S_2050,34.19.37,134.45.50,NA,Lettuce
S_2051,34.14.31,134.43.50,NA,Lettuce
S_2052,34.16.21,134.46.10,NA,Lettuce
S_2053,34.13.38,134.43.22,NA,Lettuce
S_2054,34.14.11,134.44.17,NA,Onion
S_2055,34.16.54,134.44.29,NA,Onion
S_2056,34.14.35,134.45.34,NA,Onion
S_2057,34.54.43,136.29.09,suzuka,Lettuce
S_2058,34.18.39,134.47.49,NA,Lettuce
S_2059,34.18.39,134.47.48,NA,Lettuce
S_2060,34.17.14,134.44.58,NA,Lettuce
S_2061,34.17.14,134.44.58,NA,Lettuce
S_2062,34.16.41,134.46.23,NA,Lettuce
S_2063,34.16.36,134.47.22,NA,Lettuce
S_2064,34.18.17,134.46.24,NA,Lettuce
S_2065,34.51.01,136.31.06,suzuka,Cabbage
S_2066,34.51.01,136.31.06,suzuka,Cabbage
S_2067,34.51.02,136.29.59,suzuka,Cabbage
S_2068,34.51.02,136.29.59,suzuka,Cabbage
S_2069,34.51.02,136.29.42,suzuka,Cabbage
S_2070,34.52.02,136.29.42,suzuka,Broccoli
S_2071,34.54.43,136.29.09,suzuka,Broccoli
S_2072,34.54.43,136.29.09,suzuka,Broccoli
S_2073,35.01.02,136.34.33,yokkaiti,Cabbage
S_2074,35.01.09,136.34.36,yokkaiti,Cabbage
S_2075,35.01.09,136.34.36,yokkaiti,Cabbage
S_2076,34.39.11,136.28.53,tu,Cabbage
S_2077,34.39.11,136.28.53,tu,Cabbage
S_2078,34.29.52,136.39.33,ise,Cabbage
S_2079,34.29.52,136.39.33,ise,Cabbage
S_2080,34.29.07,136.39.09,tamaki,Cabbage
S_2081,34.52.02,136.29.42,suzuka,Broccoli
S_2082,34.54.43,136.29.09,suzuka,Cabbage
S_2083,34.28.32,136.38.46,ise,Cabbage
S_2084,34.51.02,136.31.15,suzuka,Chinese_cabbage
S_2085,35.00.30,136.33.30,yokkaiti,Cabbage
S_2086,35.00.23,136.33.31,yokkaiti,Chinese_cabbage
S_2087,35.00.27,136.33.28,yokkaiti,NA
S_2088,35.00.24,136.33.38,yokkaiti,Chinese_cabbage
S_2089,34.39.11,136.28.53,tu,Cabbage
S_2090,34.29.52,136.39.33,ise,Cabbage
S_2091,34.29.07,136.39.09,tamaki,Cabbage
S_2092,34.51.01,136.31.06,suzuka,Cabbage
S_2093,34.51.01,136.31.06,suzuka,Cabbage
S_2094,34.51.01,136.31.06,suzuka,Cabbage
S_2095,34.51.02,136.29.59,suzuka,Cabbage
S_2096,34.51.02,136.29.42,suzuka,Cabbage
S_2097,34.37.50,136.29.15,matusaka,Cabbage
S_2098,34.37.50,136.29.15,matusaka,Cabbage
S_2099,34.37.50,136.29.15,matusaka,Chinese_cabbage
S_2100,35.00.30,136.33.30,yokkaiti,Cabbage
S_2101,35.00.23,136.33.31,yokkaiti,Chinese_cabbage
S_2102,35.00.27,136.33.28,yokkaiti,Chinese_cabbage
S_2103,35.01.02,136.34.33,yokkaiti,Cabbage
S_2104,35.01.09,136.34.36,yokkaiti,Cabbage
S_2105,34.42.57,132.36.49,"Akitakada,_Hiroshima",Broccoli
S_2106,34.42.57,132.36.49,"Akitakada,_Hiroshima",Broccoli
S_2107,34.42.57,132.36.49,"Akitakada,_Hiroshima",Cabbage
S_2108,34.37.50,136.29.15,matusaka,Cabbage
S_2109,34.37.50,136.29.15,matusaka,Cabbage
S_2110,34.37.50,136.29.15,matusaka,Cabbage
S_2111,34.37.50,136.29.15,matusaka,Cabbage
S_2112,34.37.50,136.29.15,matusaka,Cabbage
S_2113,36.07.00,137.53.00,Asahi_village,Lettuce
S_2114,36.07.00,137.53.00,Asahi_village,Lettuce
S_2115,36.07.00,137.53.00,Asahi_village,Lettuce
S_2116,36.07.00,137.53.00,Asahi_village,Lettuce
S_2117,36.07.00,137.53.00,Asahi_village,Lettuce
S_2118,36.07.00,137.53.00,Asahi_village,Lettuce
S_2119,36.07.00,137.53.00,Asahi_village,Broccoli
S_2120,34.40.13,132.32.44,"Kitahiroshima,_Hiroshima",Broccoli
S_2121,36.07.00,137.53.00,Asahi_village,Lettuce
S_2122,36.07.00,137.53.00,Asahi_village,Lettuce
S_2123,36.07.00,137.53.00,Asahi_village,Lettuce
S_2124,36.07.00,137.53.00,Asahi_village,Lettuce
S_2125,36.07.00,137.53.00,Asahi_village,Lettuce
S_2126,36.07.00,137.53.00,Asahi_village,Lettuce
S_2127,36.07.00,137.53.00,Asahi_village,Lettuce
S_2128,36.07.00,137.53.00,Asahi_village,Lettuce
S_2129,36.07.00,137.53.00,Asahi_village,Lettuce
S_2130,36.07.00,137.53.00,Asahi_village,Lettuce
S_2131,36.07.00,137.53.00,Asahi_village,Lettuce
S_2132,36.07.00,137.53.00,Asahi_village,Lettuce
S_2133,36.07.00,137.53.00,Asahi_village,Lettuce
S_2134,36.07.00,137.53.00,Asahi_village,Lettuce
S_2135,36.07.00,137.53.00,Asahi_village,Lettuce
S_2136,36.07.00,137.53.00,Asahi_village,Lettuce
S_2137,35.19.31,135.13.50,Ayabe_KYOTO,Lettuce
S_2138,36.07.00,137.53.00,Asahi_village,Lettuce
S_2139,36.07.00,137.53.00,Asahi_village,Lettuce
S_2140,36.07.00,137.53.00,Asahi_village,Lettuce
S_2141,36.07.00,137.53.00,Asahi_village,Lettuce
S_2142,36.07.00,137.53.00,Asahi_village,Lettuce
S_2143,36.07.00,137.53.00,Asahi_village,Lettuce
S_2144,36.07.00,137.53.00,Asahi_village,Lettuce
S_2145,35.19.31,135.13.50,Ayabe_KYOTO,Chinese_cabbage
S_2146,35.19.31,135.13.50,Ayabe_KYOTO,Chinese_cabbage
S_2147,35.19.31,135.13.50,Ayabe_KYOTO,Chinese_cabbage
S_2148,35.19.32,135.13.48,Ayabe_KYOTO,Chinese_cabbage
S_2149,35.19.32,135.13.48,Ayabe_KYOTO,Chinese_cabbage
S_2150,35.19.32,135.13.48,Ayabe_KYOTO,Chinese_cabbage
S_2151,35.19.31,135.13.50,Ayabe_KYOTO,Chinese_cabbage
S_2152,35.19.31,135.13.50,Ayabe_KYOTO,Chinese_cabbage
S_2153,34.42.57,132.36.49,"Akitakada,_Hiroshima",Broccoli
S_2154,34.42.57,132.36.49,"Akitakada,_Hiroshima",Broccoli
S_2155,34.42.57,132.36.49,"Akitakada,_Hiroshima",Broccoli
S_2156,34.40.13,132.32.44,"Kitahiroshima,_Hiroshima",Broccoli
S_2157,34.40.13,132.32.44,"Kitahiroshima,_Hiroshima",Chinese_cabbage
S_2158,35.19.32,135.13.48,Ayabe_KYOTO,Chinese_cabbage
S_2159,35.19.32,135.13.48,Ayabe_KYOTO,Chinese_cabbage
S_2160,35.19.32,135.13.48,Ayabe_KYOTO,Chinese_cabbage
S_2161,36.40.22,137.10.06,toyama,Rice
S_2162,36.40.22,137.10.06,toyama,Rice
S_2163,36.40.22,137.10.06,toyama,Rice
S_2164,36.40.22,137.10.06,toyama,Rice
S_2165,36.40.22,137.10.06,toyama,Broccoli
S_2166,34.40.13,132.32.44,"Kitahiroshima,_Hiroshima",Broccoli
S_2167,34.40.13,132.32.44,"Kitahiroshima,_Hiroshima",Broccoli
S_2168,34.40.13,132.32.44,"Kitahiroshima,_Hiroshima",Broccoli
S_2169,36.40.22,137.10.06,toyama,Rice
S_2170,36.40.22,137.10.06,toyama,Rice
S_2171,36.40.22,137.10.06,toyama,Rice
S_2172,36.40.22,137.10.06,toyama,Rice
S_2173,36.40.22,137.10.06,toyama,Rice
S_2174,36.40.22,137.10.06,toyama,Rice
S_2175,36.40.22,137.10.06,toyama,Rice
S_2176,36.40.22,137.10.06,toyama,Rice
S_2177,36.40.22,137.10.06,toyama,Rice
S_2178,36.40.22,137.10.06,toyama,Rice
S_2179,36.40.22,137.10.06,toyama,Rice
S_2180,36.40.22,137.10.06,toyama,Rice
S_2181,36.40.22,137.10.06,toyama,Rice
S_2182,36.40.22,137.10.06,toyama,Rice
S_2183,36.40.22,137.10.06,toyama,Rice
S_2184,36.40.22,137.10.06,toyama,Rice
S_2185,34.02.11,135.13.29,Aridagawa-cho,Satsuma_mandarin
S_2186,34.02.11,135.13.29,Aridagawa-cho,Satsuma_mandarin
S_2187,34.02.11,135.13.29,Aridagawa-cho,NA
S_2188,36.40.22,137.10.06,toyama,Rice
S_2189,36.40.22,137.10.06,toyama,Rice
S_2190,36.40.22,137.10.06,toyama,Rice
S_2191,36.40.22,137.10.06,toyama,Rice
S_2192,36.40.22,137.10.06,toyama,Rice
S_2193,34.02.23,135.13.31,Aridagawa-cho,Satsuma_mandarin
S_2194,34.02.23,135.13.31,Aridagawa-cho,Satsuma_mandarin
S_2195,34.02.11,135.13.36,Aridagawa-cho,Satsuma_mandarin
S_2196,34.02.11,135.13.36,Aridagawa-cho,Satsuma_mandarin
S_2197,34.02.11,135.13.36,Aridagawa-cho,Satsuma_mandarin
S_2198,34.02.11,135.13.29,Aridagawa-cho,Satsuma_mandarin
S_2199,34.02.11,135.13.29,Aridagawa-cho,Satsuma_mandarin
S_2200,34.02.11,135.13.29,Aridagawa-cho,Satsuma_mandarin
S_2201,33.27.33,133.20.46,Tosa1,Ginger
S_2202,33.28.52,133.27.20,Ino3,Ginger
S_2203,33.29.20,133.26.39,Ino2,Ginger
S_2204,33.29.30,133.29.39,Ino1,Ginger
S_2205,33.35.22,133.38.39,Nankoku,Ginger
S_2206,33.35.25,133.38.43,Nankoku,Ginger
S_2207,33.35.31,133.38.47,Nankoku,Satsuma_mandarin
S_2208,34.02.23,135.13.31,Aridagawa-cho,Satsuma_mandarin
S_2209,33.10.16,133.07.15,Kubokawa1,Ginger
S_2210,33.33.55,133.47.44,Yasu2,Ginger
S_2211,33.33.19,133.46.37,Yasu1,Ginger
S_2212,33.34.43,133.27.24,Kochi3,Ginger
S_2213,33.37.08,133.40.23,Kochi2,Ginger
S_2214,33.35.12,133.39.53,Kochi1,Ginger
S_2215,33.27.09,133.20.08,Tosa3,Ginger
S_2216,33.27.08,133.20.08,Tosa2,Ginger
S_2217,33.10.22,133.07.06,Kubokawa2,Ginger
S_2218,33.10.16,133.07.15,Kubokawa1,Ginger
S_2219,33.35.12,133.39.53,Kochi1,Ginger
S_2220,33.27.08,133.20.08,Tosa2,Ginger
S_2221,33.29.20,133.26.39,Ino2,Ginger
S_2222,33.15.51,133.10.17,Kubokawa4,Ginger
S_2223,33.13.32,133.11.05,Kubokawa3,Ginger
S_2224,33.10.22,133.07.06,Kubokawa2,Ginger
S_2225,33.35.12,133.39.53,Kochi1,Ginger
S_2226,33.27.09,133.20.08,Tosa3,Ginger
S_2227,33.27.08,133.20.08,Tosa2,Ginger
S_2228,33.27.33,133.20.46,Tosa1,Ginger
S_2229,33.35.22,133.38.39,Nankoku,Ginger
S_2230,33.35.25,133.38.43,Nankoku,Ginger
S_2231,33.35.31,133.38.47,Nankoku,Ginger
S_2232,33.13.32,133.11.05,Kubokawa3,Ginger
S_2233,34.16.18,133.59.55,Okamoto-cho_Takamatsu-shi_kagawa,Broccoli
S_2234,34.16.18,133.59.55,Okamoto-cho_Takamatsu-shi_kagawa,Ginger
S_2235,33.15.51,133.10.17,Kubokawa4,Ginger
S_2236,33.10.16,133.07.15,Kubokawa1,Ginger
S_2237,33.33.55,133.47.44,Yasu2,Ginger
S_2238,33.33.19,133.46.37,Yasu1,Ginger
S_2239,33.34.43,133.27.24,Kochi3,Ginger
S_2240,33.37.08,133.40.23,Kochi2,Ginger
S_2241,34.15.18,133.44.51,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2242,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2243,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2244,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2245,34.16.09,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2246,34.16.09,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2247,34.16.09,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2248,34.16.18,133.59.55,Okamoto-cho_Takamatsu-shi_kagawa,Broccoli
S_2249,34.18.12,133.50.03,Naganawate_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2250,34.18.12,133.50.03,Naganawate_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2251,34.18.12,133.50.03,Naganawate_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2252,34.15.03,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2253,34.15.03,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2254,34.15.03,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2255,34.15.18,133.44.51,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2256,34.15.18,133.44.51,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2257,34.11.43,133.41.17,Mino-cho_Mitoyo-shi_Kagawa,Broccoli
S_2258,34.11.43,133.41.17,Mino-cho_Mitoyo-shi_Kagawa,Broccoli
S_2259,34.07.59,133.42.58,Azeta_Toyonaka-cho__Mitoyo-shi_Kagawa,Broccoli
S_2260,34.07.59,133.42.58,Azeta_Toyonaka-cho__Mitoyo-shi_Kagawa,Broccoli
S_2261,34.07.59,133.42.58,Azeta_Toyonaka-cho__Mitoyo-shi_Kagawa,Broccoli
S_2262,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2263,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2264,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2265,34.16.18,133.59.55,Okamoto-cho_Takamatsu-chi_kagawa,Broccoli
S_2266,34.16.18,133.59.55,Okamoto-cho_Takamatsu-chi_kagawa,Broccoli
S_2267,34.16.18,133.59.55,Okamoto-cho_Takamatsu-chi_kagawa,Broccoli
S_2268,34.16.18,133.59.55,Okamoto-cho_Takamatsu-chi_kagawa,Broccoli
S_2269,34.11.44,133.41.15,Motoyama_Toyonaka-cho_Mitoyo-shi_Kagawa,Broccoli
S_2270,34.11.44,133.41.15,Motoyama_Toyonaka-cho_Mitoyo-shi_Kagawa,Broccoli
S_2271,34.11.44,133.41.15,Motoyama_Toyonaka-cho_Mitoyo-shi_Kagawa,Broccoli
S_2272,34.11.43,133.41.17,Mino-cho_Mitoyo-shi_Kagawa,Broccoli
S_2273,34.15.18,133.44.51,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2274,34.15.18,133.44.51,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2275,34.15.18,133.44.51,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2276,34.16.09,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2277,34.16.09,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2278,34.16.09,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2279,34.16.18,133.59.55,Okamoto-cho_Takamatsu-chi_kagawa,Broccoli
S_2280,34.16.18,133.59.55,Okamoto-cho_Takamatsu-chi_kagawa,Broccoli
S_2281,34.07.59,133.42.58,Azeta_Toyonaka-cho__Mitoyo-shi_Kagawa,Broccoli
S_2282,34.07.59,133.42.58,Azeta_Toyonaka-cho__Mitoyo-shi_Kagawa,Broccoli
S_2283,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2284,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2285,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2286,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2287,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2288,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2289,34.15.03,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2290,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2291,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2292,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2293,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2294,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2295,34.18.55,134.12.53,kabe_sanuki-shi_kagawa,Broccoli
S_2296,34.07.59,133.42.58,Azeta_Toyonaka-cho__Mitoyo-shi_Kagawa,Broccoli
S_2297,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2298,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2299,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2300,34.18.12,133.50.03,Naganawate_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2301,34.18.12,133.50.03,Naganawate_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2302,34.18.12,133.50.03,Naganawate_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2303,34.15.03,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2304,34.15.03,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2305,34.11.43,133.41.17,Mino-cho_Mitoyo-shi_Kagawa,Broccoli
S_2306,34.11.43,133.41.17,Mino-cho_Mitoyo-shi_Kagawa,Broccoli
S_2307,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2308,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2309,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2310,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2311,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2312,34.11.36,133.50.38,Mannou-tyo_Nakatado-bun_Kagawa,Broccoli
S_2313,34.16.01,134.03.49,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2314,34.16.01,134.03.49,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2315,34.16.01,134.03.49,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2316,34.16.01,134.03.49,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2317,34.11.44,133.41.15,Motoyama_Toyonaka-cho_Mitoyo-shi_Kagawa,Broccoli
S_2318,34.11.44,133.41.15,Motoyama_Toyonaka-cho_Mitoyo-shi_Kagawa,Broccoli
S_2319,34.11.44,133.41.15,Motoyama_Toyonaka-cho_Mitoyo-shi_Kagawa,Broccoli
S_2320,34.11.43,133.41.17,Mino-cho_Mitoyo-shi_Kagawa,Broccoli
S_2321,34.27.47,134.10.07,Tonosho-cho_Shozu-gun_kagawa,Broccoli
S_2322,34.16.06,134.03.32,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2323,34.15.46,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2324,34.15.46,134.03.42,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2325,34.15.54,134.03.55,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2326,34.15.54,134.03.55,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2327,34.16.01,134.03.49,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2328,34.16.01,134.03.49,Mitani-cho_Takamatsu-shi_kagawa,Broccoli
S_2329,34.05.22,133.38.44,Ohnohara-cho_Kanonji-shi,Broccoli
S_2330,34.15.06,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2331,34.15.06,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2332,34.15.06,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2333,34.15.06,133.45.02,Aoki_Tadotsu-cho_Nakatado-gun_Kagawa,Broccoli
S_2334,34.29.29,134.12.34,Tonosho-cho_Shozu-gun_kagawa,Broccoli
S_2335,34.29.29,134.12.34,Tonosho-cho_Shozu-gun_kagawa,Broccoli
S_2336,34.27.47,134.10.07,Tonosho-cho_Shozu-gun_kagawa,Broccoli
S_2337,34.06.15,133.42.26,Shinden-cho_Kanonji-shi,Lettuce
S_2338,34.05.30,133.41.39,Ohnohara-cho_Kanonji-shi,Lettuce
S_2339,34.05.15,133.40.19,Ohnohara-cho_Kanonji-shi,Lettuce
S_2340,34.05.03,133.40.48,Ohnohara-cho_Kanonji-shi,Lettuce
S_2341,34.03.39,133.40.19,Ohnohara-cho_Kanonji-shi,Lettuce
S_2342,34.03.43,133.39.19,Toyohama-cho_Kanonji-shi,Lettuce
S_2343,34.03.34,133.38.49,Toyohama-cho_Kanonji-shi,Lettuce
S_2344,34.04.45,133.39.24,Ohnohara-cho_Kanonji-shi,Lettuce
S_2345,34.06.31,133.39.11,Kunita-cho_Kanonji-shi,Lettuce
S_2346,34.07.55,133.39.18,Hachiman-cho_Kanonji-shi,Lettuce
S_2347,34.08.00,133.39.28,Hachiman-cho_Kanonji-shi,Lettuce
S_2348,34.07.39,133.40.08,ｽｽｽｽ鬮ｮｽ｣ｽｽｽｽ髣鯉ｽｨｽｽｽｽ闔ｨ螟ｲｽｽｽｽｽｽｽｽ遶ｰｽｰｽｽｽｽ陷茨ｽｷｽｽｽｽ-ｽｽｽｽｽｽｽｽ髣鯉ｽｨｽｽｽｽ_Kanonji-shi,Lettuce
S_2349,34.07.57,133.40.17,Murakuro-cho_Kanonji-shi,Lettuce
S_2350,34.07.43,133.42.04,Motodai-cho_Kanonji-shi,Lettuce
S_2351,34.06.56,133.41.16,Ikenoziri-cho_Kanonji-shi,Lettuce
S_2352,34.05.33,133.42.55,Shinden-cho_Kanonji-shi,Lettuce
S_2353,34.19.53,133.54.23,Takaya-cho_Sakaide-shi,Lettuce
S_2354,34.19.31,133.54.32,Takaya-cho_Sakaide-shi,Lettuce
S_2355,34.19.50,133.54.30,Takaya-cho_Sakaide-shi,Lettuce
S_2356,34.05.53,133.41.08,Kinogo-cho_Kanonji-shi,Lettuce
S_2357,34.10.34,133.41.58,Takase-cho_Mitoyo-shi,Lettuce
S_2358,34.08.24,133.43.41,Takase-cho_Mitoyo-shi,Lettuce
S_2359,34.12.08,133.43.05,Mino-cho_Mitoyo-shi,Lettuce
S_2360,34.06.38,133.40.33,Kunita-cho_Kanonji-shi,Lettuce
S_2361,34.29.58,135.47.06,NA,Tomato
S_2362,34.29.58,135.47.06,NA,Tomato
S_2363,34.29.58,135.47.06,NA,Tomato
S_2364,34.29.58,135.47.06,NA,Tomato
S_2365,34.29.58,135.47.06,NA,Tomato
S_2366,34.29.58,135.47.06,NA,Tomato
S_2367,34.29.58,135.47.06,NA,Tomato
S_2368,34.29.58,135.47.06,NA,Lettuce
S_2369,34.29.58,135.47.06,NA,Tomato
S_2370,34.29.58,135.47.06,NA,Tomato
S_2371,34.29.58,135.47.06,NA,Tomato
S_2372,34.29.58,135.47.06,NA,Tomato
S_2373,34.29.58,135.47.06,NA,Tomato
S_2374,34.29.58,135.47.06,NA,Tomato
S_2375,34.29.58,135.47.06,NA,Tomato
S_2376,34.29.58,135.47.06,NA,Tomato
S_2377,34.29.58,135.47.06,NA,Tomato
S_2378,34.29.58,135.47.06,NA,Tomato
S_2379,34.29.58,135.47.06,NA,Tomato
S_2380,34.29.58,135.47.06,NA,Tomato
S_2381,34.29.58,135.47.06,NA,Tomato
S_2382,34.29.58,135.47.06,NA,Tomato
S_2383,34.29.58,135.47.06,NA,Tomato
S_2384,34.29.58,135.47.06,NA,Tomato
S_2385,36.15.00,138.00.00,Matsumoto_City,Celery
S_2386,36.15.00,138.00.00,Matsumoto_City,Celery
S_2387,36.15.00,138.00.00,Matsumoto_City,Celery
S_2388,36.15.00,138.00.00,Matsumoto_City,Celery
S_2389,36.15.00,138.00.00,Matsumoto_City,Celery
S_2390,36.15.00,138.00.00,Matsumoto_City,Celery
S_2391,36.15.00,138.00.00,Matsumoto_City,Celery
S_2392,36.15.00,138.00.00,Matsumoto_City,Tomato
S_2393,36.15.00,138.00.00,Matsumoto_City,Celery
S_2394,36.15.00,138.00.00,Matsumoto_City,Celery
S_2395,36.15.00,138.00.00,Matsumoto_City,Celery
S_2396,36.15.00,138.00.00,Matsumoto_City,Celery
S_2397,36.15.00,138.00.00,Matsumoto_City,Celery
S_2398,36.15.00,138.00.00,Matsumoto_City,Celery
S_2399,36.15.00,138.00.00,Matsumoto_City,Celery
S_2400,36.15.00,138.00.00,Matsumoto_City,Celery
S_2401,36.15.00,138.00.00,Matsumoto_City,Celery
S_2402,36.15.00,138.00.00,Matsumoto_City,Celery
S_2403,36.15.00,138.00.00,Matsumoto_City,Celery
S_2404,36.15.00,138.00.00,Matsumoto_City,Celery
S_2405,36.15.00,138.00.00,Matsumoto_City,Celery
S_2406,36.15.00,138.00.00,Matsumoto_City,Celery
S_2407,36.15.00,138.00.00,Matsumoto_City,Celery
S_2408,36.15.00,138.00.00,Matsumoto_City,Celery
S_2409,36.11.32,139.53.43,NA,Chinese_cabbage
S_2410,36.14.22,139.51.34,NA,Chinese_cabbage
S_2411,36.14.23,139.51.35,NA,Chinese_cabbage
S_2412,36.6.11,140.3.23,NA,Chinese_cabbage
S_2413,36.6.55,140.2.28,NA,Chinese_cabbage
S_2414,36.11.37,139.53.40,NA,Chinese_cabbage
S_2415,36.11.32,139.53.43,NA,Chinese_cabbage
S_2416,36.11.32,139.53.43,NA,Celery
S_2417,33.27.33,133.20.46,Tosa1,Ginger
S_2418,33.35.22,133.38.39,Nankoku,Ginger
S_2419,33.35.31,133.38.47,Nankoku,Chinese_cabbage
S_2420,36.14.22,139.51.34,NA,Chinese_cabbage
S_2421,36.14.23,139.51.35,NA,Chinese_cabbage
S_2422,36.6.11,140.3.23,NA,Chinese_cabbage
S_2423,36.6.55,140.2.28,NA,Chinese_cabbage
S_2424,36.11.37,139.53.40,NA,Chinese_cabbage
S_2425,33.15.51,133.10.17,Kubokawa4,Ginger
S_2426,33.10.16,133.07.15,Kubokawa1,Ginger
S_2427,33.33.19,133.46.37,Yasu1,Ginger
S_2428,33.34.43,133.27.24,Kochi3,Ginger
S_2429,33.37.08,133.40.23,Kochi2,Ginger
S_2430,33.35.12,133.39.53,Kochi1,Ginger
S_2431,33.35.01,133.27.36,Kochi30,Ginger
S_2432,33.27.08,133.20.08,Tosa2,Ginger
S_2433,34.22.30,136.17.28,meiwa,Ginger
S_2434,33.29.34,133.29.14,Kochi21,Ginger
S_2435,33.29.43,133.28.34,Kochi16,Ginger
S_2436,33.37.09,133.40.20,Kochi8,Ginger
S_2437,33.35.37,133.42.14,Kochi6,Ginger
S_2438,33.34.51,133.27.15,Kochi4,Ginger
S_2439,33.27.09,133.20.08,Tosa3,Ginger
S_2440,33.29.30,133.29.39,Ino1,Ginger
S_2441,34.21.11,136.18.10,NA,Strawberry
S_2442,34.19.59,136.17.44,NA,Strawberry
S_2443,34.19.58,136.17.43,NA,Strawberry
S_2444,34.19.33,136.17.44,NA,Strawberry
S_2445,34.18.50,136.20.32,NA,Strawberry
S_2446,34.15.44,136.19.28,NA,Strawberry
S_2447,34.15.44,136.19.28,NA,Strawberry
