Site,Crop,Project,ID,Specificity_to_disease_level_1,Pvalue,FDR,Kingdom,Phylum
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00155,-2.686673796,0.0024,0.025036364,Bacteria,Actinobacteriota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00230,-2.780510073,0.0028,0.0252,Bacteria,Actinobacteriota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00174,-3.081607777,7.00E-04,0.0126,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_4,Bac_00459,4.390888619,0,0,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_6,Bac_00004,4.291596939,0,0,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_11,Bac_00134,3.596544504,0,0,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_13,Bac_00069,3.41564188,3.00E-04,0.004125,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_21,Bac_00116,2.729877672,0.0029,0.017722222,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_22,Bac_00058,2.612494823,0.0029,0.017722222,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_25,Bac_00162,2.369174615,0.0075,0.034375,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_27,Bac_00462,2.295379614,0.0086,0.038612245,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_30,Bac_00491,1.966749892,0.022,0.068478873,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_35,Bac_00309,1.724850616,0.0359,0.08975,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_36,Bac_00017,1.634475011,0.0503,0.115270833,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_39,Bac_00010,1.439869024,0.0715,0.149809524,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_42,Bac_00028,1.363149035,0.0792,0.161333333,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_44,Bac_00002,1.232000434,0.1061,0.198186441,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_47,Bac_00032,1.048192398,0.1442,0.245922481,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_53,Bac_00040,0.792401812,0.2073,0.296857143,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_64,Bac_00270,0.340614523,0.3832,0.42152,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_65,Bac_02100,0.325357302,0.3453,0.402795812,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_69,Bac_00120,0.26747488,0.4216,0.440312796,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_71,Bac_00209,0.203632146,0.387,0.42358209,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_74,Bac_00007,0.098610202,0.45,0.462616822,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_82,Bac_00123,-0.128330157,0.4216,0.440312796,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_84,Bac_00930,-0.176429272,0.4073,0.43861165,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_87,Bac_00015,-0.196526814,0.416,0.44,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_96,Bac_00113,-0.382151368,0.3386,0.400494624,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_97,Bac_00461,-0.406566001,0.3363,0.399924324,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_99,Bac_00006,-0.422502153,0.3254,0.393582418,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_100,Bac_00186,-0.451307299,0.3187,0.391698324,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_103,Bac_00074,-0.479679637,0.3022,0.375615819,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_116,Bac_00389,-0.707147937,0.2268,0.315797468,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_117,Bac_00100,-0.707979555,0.2312,0.3179,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_118,Bac_00144,-0.748677931,0.2211,0.309821656,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_124,Bac_00046,-0.813586144,0.2057,0.296857143,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_127,Bac_00269,-0.854032978,0.1858,0.290028169,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_130,Bac_00105,-0.8592294,0.184,0.290028169,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_132,Bac_00323,-0.871325615,0.1783,0.286321168,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_133,Bac_00077,-0.917504131,0.1761,0.284867647,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_139,Bac_00250,-1.041756997,0.1393,0.243571429,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_149,Bac_00013,-1.24989086,0.1035,0.197810345,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_153,Bac_00044,-1.354757163,0.0827,0.1664,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_157,Bac_00242,-1.527985579,0.0549,0.119584158,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_169,Bac_00076,-1.773267528,0.0343,0.087744186,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_175,Bac_00135,-1.856259716,0.029,0.080759494,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_181,Bac_00051,-1.962998792,0.0221,0.068478873,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_184,Bac_00236,-1.973947196,0.021,0.067594203,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_189,Bac_00085,-2.126554154,0.0159,0.05465625,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_192,Bac_00059,-2.134448196,0.014,0.051333333,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_196,Bac_00140,-2.228917542,0.0114,0.0456,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_197,Bac_00033,-2.278834133,0.0102,0.043153846,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_204,Bac_00128,-2.581604615,0.0039,0.020926829,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_206,Bac_00038,-2.583061859,0.003,0.017837838,Bacteria,Actinobacteriota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_213,Bac_00200,-2.723811604,0.0026,0.017722222,Bacteria,Actinobacteriota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_370,Fun_4347,-2.069191505,0.009,0.025910828,Fungi,Aphelidiomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02779,-1.534232355,0,0,Bacteria,Armatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0056,6.281771651,0,0,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3390,5.742726197,0,0,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0207,3.848396348,0.0079,0.015200446,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_4314,3.151281174,0.0106,0.019777489,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3610,2.89895829,0.0138,0.025202542,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0023,2.402693052,0.0303,0.049280377,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3589,2.314166841,0.025,0.04242126,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_4265,2.183983572,0.0321,0.051978277,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_2401,0.815896389,0.1952,0.23240663,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0020,0.524007302,0.2674,0.304088127,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_4504,0.491774391,0.2393,0.279507588,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0026,0.37050327,0.2582,0.295968617,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3688,0.309663041,0.2701,0.306350263,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0029,0.135997951,0.3703,0.393101724,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0014,0.015148417,0.3228,0.356735385,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0097,-0.013834806,0.674,0.674,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3676,-0.105239692,0.514,0.517602804,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0008,-0.157161164,0.5977,0.60048648,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0038,-0.342215368,0.448,0.459733333,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3993,-0.435399377,0.454,0.463682464,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_4447,-0.477214575,0.3665,0.390993812,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_4311,-0.545043438,0.2933,0.32664677,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3926,-0.966541002,0,0,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0002,-1.098489946,0.0695,0.098859736,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0024,-1.108622181,0,0,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_3978,-1.209461111,0.0393,0.060929137,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0006,-1.329756463,0.0437,0.066789716,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0098,-1.463921691,0.0046,0.009307981,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_4028,-1.533170817,0.0587,0.085329293,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0021,-1.618067059,0,0,Fungi,Ascomycota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Fun_0007,-2.083224808,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4311,8.753697991,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3676,7.716642133,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3993,7.005827528,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3688,6.37875607,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_1871,6.267694921,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0080,5.130285182,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4504,5.090938958,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4617,4.801312112,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4345,4.497840183,3.00E-04,0.0007944,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0008,4.143122619,1.00E-04,0.000285345,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4447,3.54573177,0.0012,0.002837143,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_1931,2.652510405,0.0092,0.01655,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0020,2.49100776,0.0153,0.025707107,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0092,2.490838764,0.0126,0.021721875,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0251,1.422559882,0.0959,0.130629218,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3774,0.49430942,0.2829,0.313176923,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4436,0.356884811,0.3422,0.360726752,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3925,0.294807543,0.3383,0.360055627,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_2983,0.27803702,0.2414,0.277442361,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3805,0.200899693,0.3397,0.360292971,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0006,-0.282817517,0.4113,0.42169195,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0019,-0.432394169,0.4449,0.448969207,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0024,-0.71091429,0.25,0.284364261,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0029,-0.722247046,0.2866,0.316215333,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4599,-0.734264564,0.2571,0.290444027,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0027,-0.746896373,0.2388,0.275410453,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0050,-0.76908285,0.2497,0.284364261,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0002,-0.978305218,0.1687,0.20835709,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0168,-1.09447688,0.009,0.016278689,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3814,-1.199751741,0.0486,0.071496,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4400,-1.231229234,0.0693,0.098026923,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0023,-1.284917568,0.0595,0.085257576,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0043,-1.369952274,0.0307,0.047484579,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0025,-1.534523101,0.013,0.022295337,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3924,-1.840585321,0.0044,0.008418497,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0752,-1.941542205,0.0156,0.026078788,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3609,-2.135102414,0.0062,0.011464804,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4028,-2.140564971,0.0116,0.020423404,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0033,-2.165381238,1.00E-04,0.000285345,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0014,-2.394230617,0.0019,0.004192667,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_3978,-2.45164872,0.0038,0.007486905,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0026,-2.472404375,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0169,-2.874427558,2.00E-04,0.000542623,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_4133,-3.076597632,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0036,-3.493846016,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0047,-3.599449399,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0032,-3.904830148,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_0011,-4.302592035,0,0,Fungi,Ascomycota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Fun_2401,-5.231336617,0,0,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_4082,2.470365294,2.00E-04,0.0488,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_4312,2.092709971,0.0058,0.1952,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_0101,1.742482188,0.0156,0.211466667,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_0097,1.635569425,0.0381,0.23241,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_0008,1.514132118,0.0438,0.234040816,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_4666,1.326133275,0.0262,0.213906667,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_0496,1.282248931,0.0833,0.307957576,Fungi,Ascomycota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Fun_3993,1.263038465,0.0336,0.215747368,Fungi,Ascomycota
